ticket_id,user_id,created_at,resolved_at,status,category,feedback
2786,9074,2023-10-30 03:40:08.185820,2023-11-06 03:40:08.185820,closed,billing,Base wife speech no fund well.
2787,5873,2025-01-14 18:51:54.766367,2025-01-24 18:51:54.766367,closed,technical,Natural still political morning condition.
2788,8787,2024-01-27 12:06:15.537343,2024-02-03 12:06:15.537343,open,billing,Quickly high sometimes few benefit whom someone.
2789,3962,2024-12-30 00:19:19.087469,2025-01-01 00:19:19.087469,open,billing,Structure pretty power.
2790,38,2025-05-11 00:55:35.895147,2025-05-21 00:55:35.895147,open,technical,Health couple accept art.
2791,9094,2024-04-16 21:55:06.399268,2024-04-25 21:55:06.399268,open,billing,Federal serious case drop experience.
2792,6792,2025-03-03 21:05:46.257071,2025-03-05 21:05:46.257071,closed,billing,Number growth simple near learn.
2793,1217,2024-10-28 14:49:10.755528,2024-10-31 14:49:10.755528,open,billing,Animal message animal probably nature employee.
2794,1543,2025-06-21 01:36:41.307724,2025-06-29 01:36:41.307724,closed,billing,Hit all president together order during.
2795,9880,2023-08-21 15:40:37.871958,2023-08-29 15:40:37.871958,open,billing,Evening star man.
2796,7492,2025-04-17 16:52:39.658965,2025-04-19 16:52:39.658965,closed,billing,Subject sometimes me eat charge window level.
2797,4099,2023-12-15 17:14:01.642310,2023-12-25 17:14:01.642310,closed,technical,Us radio beyond among none certainly their.
2798,7522,2023-11-22 23:44:34.209885,2023-12-02 23:44:34.209885,closed,technical,Fast receive full land ask plan now.
2799,7066,2024-07-03 00:00:21.219735,2024-07-07 00:00:21.219735,closed,technical,Still whole number until ground personal.
2800,9340,2024-07-21 18:58:58.335243,2024-07-24 18:58:58.335243,open,technical,Simply believe trouble.
2801,3688,2023-10-03 07:47:32.259439,2023-10-04 07:47:32.259439,open,billing,Action fish such officer mind ready spend.
2802,2873,2024-05-07 16:32:28.408280,2024-05-08 16:32:28.408280,closed,billing,Feeling feeling daughter student dark consider.
2803,9977,2024-05-29 21:50:03.958870,2024-05-30 21:50:03.958870,open,technical,Summer concern maybe land.
2804,601,2024-10-04 01:08:41.277261,2024-10-11 01:08:41.277261,closed,technical,Put want here.
2805,6025,2025-05-29 05:56:00.903699,2025-06-07 05:56:00.903699,open,billing,His life different act choose.
2806,4651,2023-11-20 07:09:48.915527,2023-11-28 07:09:48.915527,closed,billing,His never must bad say stop.
2807,6908,2025-04-23 22:03:57.829687,2025-04-30 22:03:57.829687,open,technical,Walk high pay together significant.
2808,5011,2023-08-16 06:49:25.083890,2023-08-22 06:49:25.083890,closed,technical,Guy as today even know arrive guy.
2809,4331,2025-04-25 07:07:45.154363,2025-04-30 07:07:45.154363,closed,technical,Region happy short protect.
2810,2760,2023-10-07 03:25:39.159342,2023-10-11 03:25:39.159342,closed,technical,Participant fear seem forward what.
2811,4985,2024-01-28 04:22:30.048306,2024-01-30 04:22:30.048306,closed,billing,Happy staff parent new want protect environment present.
2812,9841,2024-05-13 09:13:50.686409,2024-05-17 09:13:50.686409,open,billing,Offer music today allow similar institution cell.
2813,1189,2023-11-12 22:14:41.069867,2023-11-17 22:14:41.069867,closed,technical,Usually different daughter carry car difficult.
2814,678,2024-12-30 07:18:49.582151,2025-01-03 07:18:49.582151,open,technical,Piece kind deep.
2815,3349,2024-11-07 05:28:29.347095,2024-11-16 05:28:29.347095,closed,technical,Woman front city art old life would including.
2816,7300,2024-01-22 10:07:01.148823,2024-01-26 10:07:01.148823,open,billing,Say tend suggest anyone join world role glass.
2817,8208,2023-07-11 13:02:16.230863,2023-07-15 13:02:16.230863,closed,billing,Require huge music film represent three.
2818,7703,2023-07-29 03:37:26.137051,2023-08-07 03:37:26.137051,open,technical,Many seven sing including show wide option.
2819,9881,2025-03-23 12:53:34.190089,2025-03-27 12:53:34.190089,closed,technical,Investment inside tell build art.
2820,1738,2025-02-25 11:03:15.236789,2025-03-02 11:03:15.236789,open,billing,Join movement sense space remain she eye.
2821,4940,2024-02-19 12:14:38.752965,2024-02-23 12:14:38.752965,open,billing,Base boy generation everything first memory minute country.
2822,7225,2025-03-21 14:50:18.809109,2025-03-31 14:50:18.809109,closed,technical,Eye economic reduce to leg.
2823,2545,2024-02-02 19:55:01.147701,2024-02-09 19:55:01.147701,open,technical,Require husband product site democratic poor.
2824,2918,2025-01-16 15:55:13.357754,2025-01-19 15:55:13.357754,open,technical,Plant leader company particularly generation.
2825,9464,2023-11-06 00:34:17.795432,2023-11-10 00:34:17.795432,closed,billing,Able party crime item institution strategy myself.
2826,275,2024-12-01 11:36:44.542858,2024-12-03 11:36:44.542858,open,technical,Way himself Mrs matter.
2827,5187,2024-05-18 10:52:35.256239,2024-05-21 10:52:35.256239,closed,technical,Ago first production.
2828,5261,2023-07-05 23:27:21.115087,2023-07-09 23:27:21.115087,open,technical,Somebody couple wait list many for.
2829,4413,2024-01-13 14:29:51.391181,2024-01-18 14:29:51.391181,open,billing,Wall involve town seat prepare fish.
2830,80,2024-02-18 10:31:22.576288,2024-02-21 10:31:22.576288,closed,billing,Everybody sign first look.
2831,6548,2024-08-04 11:36:01.571334,2024-08-14 11:36:01.571334,open,technical,Keep life quality explain.
2832,949,2024-09-24 05:55:18.191955,2024-09-28 05:55:18.191955,open,technical,Prove three everybody loss else.
2833,4143,2023-10-14 11:41:21.540162,2023-10-18 11:41:21.540162,closed,technical,Analysis require its enjoy class place.
2834,4951,2023-08-24 07:15:31.516781,2023-09-01 07:15:31.516781,open,technical,Computer start conference everything school simple left.
2835,3397,2025-02-19 08:16:44.872749,2025-02-27 08:16:44.872749,closed,technical,Purpose far have project than.
2836,5617,2023-08-08 04:36:06.447022,2023-08-11 04:36:06.447022,open,technical,Son yes trial employee think inside.
2837,4431,2025-02-23 10:24:55.356983,2025-02-27 10:24:55.356983,open,billing,Herself class east lawyer enter about.
2838,6159,2023-11-30 16:59:40.209148,2023-12-02 16:59:40.209148,open,technical,Itself save strong training whatever dinner.
2839,3996,2025-01-25 02:38:30.562425,2025-02-04 02:38:30.562425,open,technical,Camera young order yet new form fund.
2840,7617,2024-03-25 01:17:24.507091,2024-04-03 01:17:24.507091,closed,technical,Piece market information lawyer last mean.
2841,6164,2024-07-09 18:50:53.489310,2024-07-19 18:50:53.489310,closed,technical,Speak push quite.
2842,9685,2024-01-30 00:08:15.137517,2024-02-08 00:08:15.137517,open,billing,Nor late investment tell.
2843,8576,2023-11-12 14:55:14.228061,2023-11-19 14:55:14.228061,open,billing,Thousand single put receive.
2844,4492,2024-07-19 11:40:47.176091,2024-07-22 11:40:47.176091,closed,billing,Glass boy college couple worker.
2845,6863,2024-11-03 18:16:52.517203,2024-11-11 18:16:52.517203,closed,billing,Result itself science evening money street list.
2846,7681,2025-03-09 00:37:57.160033,2025-03-18 00:37:57.160033,closed,billing,Ability hotel happen world matter guess.
2847,5058,2024-12-20 14:20:38.456970,2024-12-23 14:20:38.456970,open,technical,Grow employee run this feel under.
2848,1954,2024-07-21 17:12:57.464183,2024-07-30 17:12:57.464183,closed,billing,Break fly treat per investment.
2849,8302,2025-05-30 15:17:20.666209,2025-06-04 15:17:20.666209,open,billing,Single business research community deep last beautiful.
2850,9400,2024-05-10 20:42:45.056272,2024-05-20 20:42:45.056272,closed,billing,Responsibility own remember.
2851,8606,2025-04-23 08:55:42.528216,2025-04-28 08:55:42.528216,closed,technical,Fish while hair something.
2852,3566,2025-02-19 05:00:12.781117,2025-02-27 05:00:12.781117,closed,technical,Decade seem focus physical measure.
2853,3663,2024-01-19 15:34:56.644513,2024-01-24 15:34:56.644513,closed,technical,With family family.
2854,1017,2025-04-23 20:25:27.540257,2025-04-24 20:25:27.540257,closed,technical,Difficult risk huge these already range yard.
2855,8660,2024-03-31 04:51:31.525399,2024-04-06 04:51:31.525399,closed,technical,Travel eat game pattern.
2856,5621,2024-08-02 14:53:42.172326,2024-08-05 14:53:42.172326,open,technical,Former matter learn range.
2857,924,2025-05-19 09:47:04.746171,2025-05-29 09:47:04.746171,closed,technical,Could picture water leader cell loss win.
2858,4711,2023-07-25 10:05:35.022030,2023-07-27 10:05:35.022030,open,billing,Option reduce whether off front follow color film.
2859,7098,2023-12-10 21:39:12.609609,2023-12-14 21:39:12.609609,open,technical,Manager what keep career.
2860,8636,2023-11-03 09:56:01.856716,2023-11-12 09:56:01.856716,closed,technical,Side budget fear reflect.
2861,3014,2024-02-14 18:29:28.668982,2024-02-19 18:29:28.668982,open,technical,Everybody admit provide eat.
2862,7824,2025-03-26 10:43:00.853687,2025-04-05 10:43:00.853687,closed,technical,Dark against character reality into party.
2863,6267,2024-01-03 10:18:20.190926,2024-01-11 10:18:20.190926,open,billing,Staff look remain room.
2864,3636,2024-03-23 13:59:14.291041,2024-04-02 13:59:14.291041,open,billing,Ready throw create term pass.
2865,6421,2025-03-11 19:25:38.421751,2025-03-14 19:25:38.421751,open,technical,Policy exactly design project cell their doctor.
2866,3091,2025-06-04 00:54:17.554116,2025-06-13 00:54:17.554116,open,billing,All range white suddenly.
2867,6115,2024-07-12 23:46:03.826990,2024-07-17 23:46:03.826990,closed,technical,Cut phone every community participant more very.
2868,9567,2024-10-08 05:39:50.750509,2024-10-14 05:39:50.750509,closed,technical,Check gun hand forget type.
2869,9830,2024-05-17 03:23:27.684874,2024-05-20 03:23:27.684874,closed,technical,Box hundred throughout seat bit night inside shake.
2870,5196,2024-04-18 10:44:30.007728,2024-04-21 10:44:30.007728,open,billing,Happen energy management relate.
2871,8191,2024-08-19 03:39:30.177197,2024-08-26 03:39:30.177197,open,technical,Yourself defense deep trade collection its almost.
2872,9917,2024-07-20 23:52:11.260632,2024-07-29 23:52:11.260632,closed,billing,Beyond left nor assume stand knowledge.
2873,633,2024-09-14 08:00:09.269726,2024-09-23 08:00:09.269726,open,billing,Chance civil focus ago.
2874,5966,2023-07-07 11:01:45.839767,2023-07-09 11:01:45.839767,open,billing,Air determine family scientist.
2875,711,2024-08-08 20:30:52.997725,2024-08-09 20:30:52.997725,closed,billing,Month his section feel.
2876,1042,2025-06-20 03:20:25.491783,2025-06-29 03:20:25.491783,closed,billing,Because safe six new usually statement others.
2877,3545,2024-07-31 05:02:22.292649,2024-08-01 05:02:22.292649,closed,billing,Threat feel college democratic around reduce full.
2878,7468,2023-12-09 06:42:34.531354,2023-12-19 06:42:34.531354,open,billing,Director cup nature chance.
2879,3822,2025-03-02 22:14:19.690702,2025-03-11 22:14:19.690702,closed,billing,Same agree wide decide everybody box light.
2880,313,2024-09-07 16:15:49.889011,2024-09-14 16:15:49.889011,open,billing,Citizen quickly bit two already include develop figure.
2881,7825,2024-04-05 16:34:20.576015,2024-04-07 16:34:20.576015,closed,billing,End time now effect out.
2882,1579,2025-04-19 16:41:50.162243,2025-04-22 16:41:50.162243,open,technical,Policy across dinner particularly indeed position.
2883,8541,2024-08-02 15:03:52.510811,2024-08-11 15:03:52.510811,open,billing,Much house movie life significant easy great couple.
2884,1458,2024-06-10 04:28:02.133833,2024-06-20 04:28:02.133833,open,technical,Week work scene meeting example sure.
2885,3635,2023-12-04 06:07:35.959466,2023-12-12 06:07:35.959466,open,billing,Recent many raise grow executive.
2886,4107,2023-11-29 19:47:06.469704,2023-12-04 19:47:06.469704,open,billing,Yourself daughter here.
2887,8862,2023-12-20 05:40:21.850354,2023-12-29 05:40:21.850354,open,technical,President green beat my boy painting right.
2888,6909,2023-12-02 06:44:34.543727,2023-12-06 06:44:34.543727,open,billing,Practice apply base assume after some begin.
2889,7124,2024-08-07 01:55:39.320769,2024-08-10 01:55:39.320769,open,billing,Decision rich toward car weight figure.
2890,9839,2023-12-24 23:03:47.306594,2023-12-28 23:03:47.306594,closed,technical,Back training firm short also.
2891,929,2024-12-23 02:27:27.550331,2025-01-01 02:27:27.550331,open,technical,Join green morning low these sport few.
2892,7773,2025-06-21 19:40:25.344788,2025-06-22 19:40:25.344788,open,technical,Capital result under me if.
2893,2871,2023-09-24 15:55:56.253059,2023-09-25 15:55:56.253059,closed,technical,Want cultural drug good.
2894,1624,2023-10-05 02:55:50.023171,2023-10-07 02:55:50.023171,open,billing,Arm parent decide.
2895,8322,2023-08-27 23:21:49.287853,2023-09-02 23:21:49.287853,open,technical,Across still benefit hundred without.
2896,6674,2024-11-10 11:46:56.424561,2024-11-17 11:46:56.424561,closed,billing,Positive visit deep particular reality.
2897,4574,2024-05-13 23:32:40.059178,2024-05-15 23:32:40.059178,closed,technical,Low make card miss.
2898,567,2023-09-11 11:49:27.227309,2023-09-14 11:49:27.227309,open,technical,Moment wear together discover go.
2899,2465,2023-07-10 21:04:04.588321,2023-07-20 21:04:04.588321,open,billing,Close yet direction business him ground.
2900,4045,2024-08-18 23:36:22.650994,2024-08-24 23:36:22.650994,closed,billing,Arrive number fish political.
2901,2580,2024-02-07 19:17:39.588763,2024-02-15 19:17:39.588763,open,billing,Star direction road.
2902,3055,2025-04-06 02:23:56.431065,2025-04-16 02:23:56.431065,closed,billing,Herself instead investment.
2903,7450,2024-05-14 14:08:13.990932,2024-05-19 14:08:13.990932,open,technical,Much old establish house simply son.
2904,903,2023-11-21 21:48:31.627961,2023-11-27 21:48:31.627961,open,billing,Brother fill near.
2905,7470,2024-01-13 03:36:45.416879,2024-01-22 03:36:45.416879,open,technical,Simply pressure page.
2906,7755,2025-06-21 09:37:06.507400,2025-06-24 09:37:06.507400,open,billing,Feeling suggest opportunity they perform role stand.
2907,2148,2025-06-10 01:49:50.606804,2025-06-12 01:49:50.606804,open,billing,Door institution up determine country treat.
2908,5290,2023-11-02 18:43:06.342580,2023-11-12 18:43:06.342580,closed,billing,Back bank economy include result occur green.
2909,4731,2025-01-18 15:21:54.170916,2025-01-20 15:21:54.170916,open,billing,Understand finally morning shoulder college president camera.
2910,5543,2023-08-23 10:33:02.566431,2023-08-28 10:33:02.566431,closed,billing,College technology good.
2911,8044,2025-01-04 08:40:40.010540,2025-01-06 08:40:40.010540,closed,technical,Democrat word meet attack and.
2912,8346,2023-07-12 07:38:16.391121,2023-07-22 07:38:16.391121,closed,billing,Everything garden effect since yes.
2913,9100,2024-04-05 20:10:10.484093,2024-04-12 20:10:10.484093,closed,billing,Rich our research until once poor fast.
2914,6862,2024-08-11 08:02:06.037879,2024-08-16 08:02:06.037879,closed,billing,Someone song high hold.
2915,7664,2024-04-04 05:11:41.735043,2024-04-05 05:11:41.735043,open,technical,Could up turn outside face.
2916,7298,2023-11-29 04:00:26.507252,2023-12-06 04:00:26.507252,open,billing,Simply relate assume.
2917,9890,2025-06-28 08:47:32.870829,2025-07-05 08:47:32.870829,closed,technical,At decade attack campaign item certain.
2918,2353,2024-02-29 04:20:25.867740,2024-03-06 04:20:25.867740,open,technical,Much half nor own.
2919,536,2024-08-06 11:36:05.963808,2024-08-14 11:36:05.963808,open,technical,Choice source data cause prevent enter ability hear.
2920,4751,2023-08-01 05:10:52.090184,2023-08-09 05:10:52.090184,open,technical,Her month stand opportunity.
2921,8839,2024-12-08 08:08:55.878058,2024-12-15 08:08:55.878058,closed,billing,Sing particularly run mouth.
2922,3361,2024-10-31 12:44:06.006057,2024-11-01 12:44:06.006057,closed,billing,Join figure pick.
2923,7316,2024-11-24 03:48:21.108490,2024-11-25 03:48:21.108490,open,technical,Adult sign dinner network.
2924,2356,2023-07-11 18:56:53.059747,2023-07-16 18:56:53.059747,open,technical,Mission show none away join.
